Temperature,Relative Humidity,Pressure
5,85.81,99.22
4.41,89.62,99.25
5.81,81.38,99.28
8.51,67.94,99.32
12.83,51.12,99.35
16.64,39.06,99.31
19.48,31.25,99.2
21.4,26.56,99.07
22.12,24.94,98.97
21.83,25.31,98.89
20.59,27.75,98.86
16.38,40.69,98.86
13.3,47.31,98.91
12.52,48.38,98.98
11.58,50.88,99.04
10.52,54.81,99.09
9.26,60.12,99.09
8.21,64.94,99.08
7.51,68.5,99.08
6.83,71.75,99.09
6.19,74.38,99.1
5.61,76.38,99.11
5.03,78.44,99.11
4.42,80.94,99.13
3.84,83.69,99.21
3.37,86.31,99.31
5.3,75.19,99.39
7.63,65.12,99.46
11.33,52.38,99.52
15.25,39.44,99.49
17.46,33.56,99.38
18.92,30,99.26
19.7,27.88,99.16
19.9,26.44,99.1
19.12,28.06,99.07
14.73,43.5,99.07
11.71,48.81,99.08
10.8,50.31,99.11
9.94,52.12,99.12
9.12,54.5,99.14
8.39,56.88,99.15
7.83,58.94,99.16
7.36,60.56,99.15
6.9,61.81,99.16
6.33,63.5,99.15
5.63,66,99.11
4.96,68.94,99.05
4.33,71.94,99.01
3.88,74.56,99.03
3.52,77.06,99.09
6.01,65.5,99.17
8.51,57,99.25
11.94,47.38,99.32
16.03,35.12,99.29
18.21,29.88,99.2
19.67,26.62,99.1
20.48,24.88,99.04
20.53,24.31,99
19.48,27.94,98.99
15.23,44.12,99
12.83,45.31,99.05
11.73,47.38,99.12
11.18,48.19,99.14
10.29,50.19,99.15
9.2,52.88,99.15
8.46,55.12,99.11
8.09,56.75,99.05
8.39,57.06,99
8.23,58.62,98.97
7.87,60.31,98.95
7.68,61.38,98.92
7.46,62.38,98.94
7.28,62.88,98.98
7.13,62.94,99.04
8.71,58.56,99.12
10.96,49.19,99.19
12.69,44.62,99.25
15.53,37.81,99.22
19.05,26.62,99.12
20.23,23.62,99.03
21.05,21.31,98.97
21.11,20.88,98.93
19.6,29.62,98.91
16.08,41.94,98.92
13.31,41.62,98.96
11.81,43.44,99.03
10.74,44.56,99.09
10.14,45.06,99.11
9.6,45.94,99.12
8.95,47.62,99.1
8.33,49.62,99.08
7.87,51.44,99.07
7.6,52.69,99.05
7.4,53.38,98.99
7.07,55.31,98.95
6.37,59,98.96
5.61,63.25,99
4.82,67.94,99.05
7.15,60.25,99.11
10.05,50.94,99.2
13.15,43.75,99.28
17.28,31.62,99.25
19.4,26.19,99.15
21.11,22,99.04
21.71,20.56,98.96
21.33,20.31,98.91
19.81,25.19,98.88
15.01,41.62,98.93
11.94,44.31,99.01
10.63,46.62,99.1
9.5,49.12,99.16
8.55,51.44,99.21
7.85,53.62,99.23
7.21,56.31,99.21
6.61,59.44,99.16
6.05,63.19,99.11
5.55,66.81,99.07
5.08,69.69,99.02
4.6,71.75,98.99
4.18,72.88,98.99
3.79,73.31,99.04
3.43,73.44,99.1
5.76,62.12,99.15
8.43,52.25,99.21
11.54,44.31,99.26
16.28,31.5,99.23
19.01,26,99.13
20.09,24.38,99
20.62,23.5,98.91
20.63,23.31,98.86
19.69,28.88,98.83
16.83,36.94,98.86
14.71,35.94,98.93
13.37,38.94,98.99
12.06,42.25,99.04
10.81,45.56,99.07
9.8,48.62,99.09
9.22,50.56,99.05
8.77,51.88,98.98
8.57,52.19,98.93
8.61,52.12,98.9
8.87,51.44,98.83
8.56,52.75,98.77
8.8,52.19,98.77
8.89,52.12,98.84
8.93,52.25,98.89
9.64,53.19,98.93
11.43,47.5,98.99
14.06,40.44,99.05
18.44,28.25,99.03
20.12,24.88,98.95
20.87,23.69,98.85
21.09,23.25,98.77
20.62,23.81,98.71
19.12,31.12,98.67
15.02,43.62,98.69
12.48,45.44,98.74
11.59,46.25,98.82
10.87,46.94,98.88
10.23,47.69,98.92
9.61,48.62,98.94
8.97,49.88,98.91
8.3,51.5,98.86
7.65,53.56,98.81
7.05,55.94,98.78
6.53,57.88,98.75
6.19,58.94,98.73
5.97,60.12,98.74
5.7,61.62,98.8
5.38,63.38,98.85
6.91,59.69,98.9
9.83,48.94,98.96
12.87,40.81,99.01
17.06,30.62,98.99
18.97,28,98.91
19.98,26.69,98.83
20.37,26.06,98.76
20.28,25.94,98.72
19.48,27.44,98.71
15.66,42.94,98.74
13.58,42.25,98.82
13.1,42.12,98.9
12.8,41.56,98.97
12.19,42.44,99.03
12.4,40.94,99.05
11.4,43.31,99.03
9.5,48.94,98.99
8.12,54.06,98.97
7.05,59.38,98.97
6.58,62.56,98.94
6.51,63.81,98.93
6.19,65.81,98.94
6.03,66.56,98.99
5.61,68.06,99.05
7.05,62.44,99.1
9.33,53.94,99.18
13.6,41.06,99.23
17.31,33.19,99.21
18.73,31.5,99.14
19.76,30.56,99.06
20.31,30.25,98.97
20.32,30.5,98.91
19.71,32.25,98.88
16.5,45.94,98.9
13.82,48.5,98.97
12.55,51.06,99.06
11.58,52.94,99.13
10.69,54.69,99.17
9.93,55.94,99.19
9.22,57.12,99.19
8.58,58.62,99.17
7.99,60.94,99.16
7.42,63.94,99.12
7,67.06,99.09
6.8,70.06,99.05
6.84,72.06,99.06
7.05,72.81,99.08
7,74.06,99.13
8.19,68.94,99.19
10.82,58.38,99.29
14.67,46.88,99.34
18.76,35.62,99.31
20.34,31.44,99.22
21.31,29.12,99.14
21.79,27.75,99.09
21.41,28.19,99.05
20.2,30.44,99.03
17.37,40.56,99.05
14.51,47.25,99.09
12.93,51,99.16
11.15,56.38,99.22
10.01,60.62,99.26
9.43,62.25,99.28
8.97,63.5,99.28
8.55,64.75,99.26
8.13,66.19,99.25
7.77,67.38,99.23
7.51,68.19,99.17
7.59,67.62,99.12
7.11,69.88,99.12
6.27,74.31,99.17
6.01,76.12,99.22
7.67,68.56,99.28
9.91,60.06,99.36
14.05,45.81,99.42
16.93,37.62,99.42
18.22,34.88,99.33
19.05,33.19,99.24
19.44,32.31,99.17
19.26,32.31,99.1
18.72,33.19,99.07
16.33,43.81,99.06
14.27,45.56,99.08
13.34,47,99.16
12.33,49.06,99.18
10.97,52.75,99.23
9.54,58.5,99.26
8.5,64.06,99.25
7.69,69.31,99.24
6.97,73.75,99.22
6.37,77.06,99.2
5.87,79.75,99.15
5.48,81.75,99.08
5.16,83.44,99.06
4.92,84.56,99.08
4.79,84.94,99.11
7.09,71.88,99.16
10.03,58.81,99.22
14.55,42.19,99.26
17.55,33.31,99.23
19.45,28.31,99.16
20.76,24.81,99.07
21.37,22.69,99
21.03,22.5,98.95
19.69,24.5,98.94
15.34,38.31,98.98
11.45,47.81,99.05
10.12,51,99.14
8.93,54.38,99.2
7.94,56.94,99.25
7.19,58.38,99.27
6.53,59.56,99.25
5.95,60.88,99.23
5.49,62.19,99.21
5.18,63.19,99.17
4.79,64.81,99.12
4.28,67.31,99.1
3.93,69.25,99.12
3.6,71.12,99.19
3.36,72.56,99.26
5.58,63,99.33
8.38,52.56,99.41
12.55,41.06,99.48
17.09,29.75,99.47
18.84,25.62,99.37
19.86,23,99.28
20.37,21.44,99.23
19.99,21.19,99.19
18.9,23.94,99.18
16.07,35.75,99.19
14.84,31.19,99.26
13.83,34.5,99.35
12.44,37.31,99.42
10.54,44,99.46
9.9,46.19,99.45
9.32,48.5,99.42
8.8,50.62,99.37
9.4,49.62,99.33
9.4,50.31,99.28
8.95,52.56,99.23
7.73,57.94,99.19
6.94,62,99.18
6.51,64.56,99.21
6.15,66.56,99.26
7.28,62.81,99.31
10.08,51.31,99.38
13.86,39.31,99.41
18.55,25.94,99.37
20.51,23.31,99.24
21.52,22.5,99.1
21.95,22.06,98.99
21.51,22.69,98.92
20.25,25.38,98.91
15.84,42.31,98.92
12.65,46.5,98.97
11.33,48.88,99.04
10.17,51.19,99.1
9.23,53.31,99.13
8.56,54.94,99.14
8,56.62,99.12
7.61,57.56,99.09
7.54,57.38,99.09
7.54,57.31,99.07
7.29,58.25,99.05
6.7,60.56,99.03
6.06,63.31,99.04
5.58,65.62,99.09
5.28,67.31,99.16
7.76,58.56,99.24
10.61,48.69,99.33
13.77,41.06,99.39
18.52,28.19,99.36
20.64,25,99.25
21.61,24.12,99.15
21.95,23.88,99.04
21.48,24.62,98.99
20.28,26.5,98.99
16.21,41.69,99.04
12.44,48.38,99.11
11.02,50.44,99.18
9.8,52.44,99.26
8.71,54.69,99.29
7.85,56.81,99.3
7.15,58.88,99.3
6.56,61.62,99.29
5.98,65.38,99.28
5.38,70,99.26
5.12,73.38,99.25
5.19,75,99.24
5.26,76.31,99.26
4.63,80.88,99.31
4.24,83.5,99.4
7,68.75,99.47
9.73,57.75,99.54
13.55,45.31,99.59
18.41,29.19,99.57
20.13,25.44,99.47
21.12,23.5,99.35
21.54,22.38,99.27
20.58,23.31,99.24
18.49,37.56,99.23
16.29,42.19,99.25
14.78,41.06,99.33
13.91,43.5,99.41
12.92,45.69,99.46
11.91,49.69,99.48
11.05,52.69,99.49
10.55,55,99.47
10.14,57.06,99.44
9.76,59.06,99.4
9.38,61.31,99.35
9.1,63.56,99.31
9.08,64.06,99.29
9.25,63.56,99.31
9.62,62.12,99.37
9.4,63.12,99.47
9.83,62.38,99.58
12.08,53.81,99.68
15.99,39.06,99.74
19.41,28,99.73
20.93,24.81,99.64
21.95,22.81,99.52
22.4,21.75,99.41
22.05,21.81,99.33
20.95,26.5,99.3
18.12,35.62,99.31
16.02,34.94,99.36
15.58,34.06,99.43
14.03,38,99.52
13.36,39.69,99.57
12.38,42.56,99.57
11.44,45.25,99.55
10.54,48.19,99.5
9.3,52.12,99.46
8.13,56.56,99.43
7.4,60.88,99.39
6.98,64.94,99.32
6.66,68.81,99.28
6.44,72.12,99.29
6.55,73.69,99.32
9.55,61.88,99.35
12.44,52.81,99.38
16.71,41.31,99.4
21.29,28.25,99.36
23.33,23.25,99.26
24.55,21.31,99.12
25.08,20.69,99.01
24.72,21.31,98.97
23.7,23.19,98.96
19.73,33.69,98.99
15.83,42.88,99.07
14.65,45.19,99.15
13.67,47.31,99.23
12.77,49.62,99.27
12.02,51.81,99.29
11.34,54,99.27
10.74,55.88,99.23
10.4,57.19,99.19
10.1,58.62,99.14
10.06,59.5,99.09
10.1,60,99.05
10.08,60.5,99.06
9.93,61.31,99.1
9.66,62.25,99.17
11.23,57.81,99.24
13.15,50.31,99.28
15.67,43.88,99.3
19.12,33.38,99.28
20.63,29.19,99.22
21.13,27.69,99.14
21.14,27.38,99.07
21.1,27.31,99.03
20.62,29.44,99.01
17.43,44.31,99.03
14.56,46.69,99.07
13.4,48.38,99.13
12.42,50.06,99.19
11.62,51.81,99.23
10.93,53.75,99.26
10.33,55.75,99.25
9.75,58.06,99.21
9.15,60.69,99.18
8.57,63.44,99.15
8,66.12,99.14
7.55,68.12,99.14
7.13,69.75,99.15
6.7,71.56,99.21
6.46,72.56,99.28
9.12,60.94,99.37
11.66,52.56,99.43
15.77,40.56,99.45
19.76,31,99.41
21.87,27.19,99.3
23.22,25,99.16
23.98,23.75,99.04
24.1,23.69,98.96
23.28,25.75,98.91
20.65,36.88,98.9
18.59,36.81,98.95
17.23,40.38,99.04
16.33,42.31,99.09
15.22,44.75,99.11
13.7,48.69,99.12
12.3,52.62,99.13
11.25,55.56,99.12
10.49,57.75,99.1
9.89,59.75,99.04
9.42,61.38,99
9.19,62.12,98.95
9.01,62.75,98.95
8.75,63.75,99.01
8.55,64.56,99.07
10.76,57,99.13
13.1,49.5,99.19
16.94,39.25,99.23
20.53,30.56,99.22
21.8,28.62,99.13
22.58,27.75,99.02
22.87,27.56,98.91
22.62,27.94,98.83
21.8,29.94,98.8
19.37,39.69,98.82
17.48,40.81,98.86
17.51,39.56,98.94
16.99,40.88,99.03
16.35,41.94,99.09
15.61,42.5,99.11
14.32,45.81,99.12
12.83,50.62,99.1
11.66,54.75,99.07
10.77,58.19,99.02
10.4,59.56,98.97
10.58,58.75,98.93
10.99,57.06,98.92
11.16,56.44,98.96
11.41,55.56,99.01
12.73,55.94,99.08
14.62,46.81,99.14
16.98,41.06,99.19
21.04,31.69,99.16
22.39,29.88,99.07
23.06,29.25,98.94
23.35,29.06,98.82
22.84,30.5,98.72
21.7,33.62,98.68
18.37,48.94,98.7
14.9,58.44,98.76
13.65,66.69,98.85
12.82,73.75,98.93
12.19,78.19,98.98
12.05,79.5,98.98
12.25,79.19,98.96
12.45,79.31,98.93
12.53,81.69,98.91
12.26,86.38,98.89
11.98,87.19,98.85
11.65,86.62,98.82
11.26,87.5,98.82
10.9,89.38,98.87
10.65,90.88,98.95
10.98,89.88,99.02
11.91,86.38,99.09
13.96,72.31,99.15
16.34,58.31,99.14
18.19,50.69,99.07
19.11,48.62,98.96
19.33,49.69,98.87
19.19,52.31,98.84
18.41,57.19,98.85
16.19,69.19,98.89
13.67,76.44,98.96
12.87,77,99.08
11.97,80.19,99.2
11.14,84.38,99.28
10.4,88.12,99.33
9.8,90.75,99.33
9.26,92.75,99.32
8.8,94,99.29
8.66,93.38,99.26
9.22,88.94,99.23
9.58,86.19,99.2
9.49,86.12,99.21
8.33,92.06,99.26
7.6,96.19,99.31
9.82,88,99.37
12.34,78.62,99.43
16.8,57.56,99.47
20.22,39.56,99.46
22.02,29.31,99.36
23.09,22.75,99.25
23.36,19.31,99.15
22.65,18.81,99.08
21.22,20.69,99.05
17.76,30.12,99.06
13.62,41.69,99.11
12.41,45.12,99.18
11.19,49.44,99.23
10.2,52.56,99.25
9.55,53.62,99.25
9.08,53.44,99.23
8.73,52.62,99.22
8.33,52.5,99.19
7.89,53.62,99.14
7.44,55.31,99.08
6.94,57.31,99.01
6.58,58.5,98.98
6.4,58.62,99
6.6,57.5,99.06
10.34,44.81,99.15
13.4,36.81,99.21
16.62,32.06,99.24
21.33,22.62,99.23
25.2,16.81,99.16
26.08,17.19,99.05
26.24,17.56,98.95
25.55,18.62,98.93
23.71,23.31,98.86
20.18,39.94,98.84
17.62,43.44,98.9
16.67,44.81,99
15.98,46.19,99
15.01,47.56,99.07
14.71,48.31,99.17
14.21,52.81,99.17
12.94,59.25,99.14
12.81,64.12,99.14
12.11,67.25,99.07
12.26,69.31,98.96
11.97,73.75,98.93
11.47,82.81,99.06
11.26,89.69,99.02
11.48,91.19,99.12
12.23,87.69,99.16
13.42,82.25,99.21
15.76,71.38,99.25
18.5,61.25,99.24
20.1,57.06,99.14
20.75,56.38,99.02
20.87,57.5,98.93
20.05,62.44,98.87
18.97,69.12,98.86
17.72,77.94,98.86
16.27,86.31,98.9
15.73,90,98.94
15.24,92.5,99
14.75,94.56,99.04
14.32,96,99.04
13.98,97.5,99.03
13.8,98.12,99.03
13.62,98.12,99.01
13.5,97.75,98.97
13.8,95.38,98.94
13.64,95.25,98.92
12.92,97.5,98.92
12.43,98.44,98.96
12,99.31,99.02
13.81,93.5,99.09
16.03,85.06,99.18
18.37,72,99.24
20.33,56.81,99.26
21.65,45.81,99.22
22.42,39.94,99.14
22.59,36.94,99.06
22.33,35.19,98.99
21.51,34.62,98.95
19.02,43.19,98.96
15.23,52.5,99
14.26,51.56,99.07
13.57,49.75,99.16
12.78,48.31,99.21
11.89,48.31,99.24
11,49.56,99.27
10.23,51.38,99.24
9.47,53.94,99.23
8.62,57.06,99.19
7.94,59.62,99.15
7.3,62.06,99.11
6.73,64.38,99.11
6.22,66.69,99.16
6.15,67.31,99.23
9.23,55.81,99.32
12.42,46.75,99.39
16.81,31.81,99.45
18.86,25.19,99.47
20.02,22.12,99.43
20.77,20.06,99.35
21.02,18.75,99.27
20.73,18.19,99.23
19.84,18.62,99.21
17.07,26,99.22
12.48,38.44,99.24
11.21,40.56,99.31
10.27,42.75,99.36
9.38,45.38,99.37
9.11,46.75,99.41
9.02,48,99.41
8.98,49.31,99.43
7.51,54.94,99.38
7.44,56.06,99.35
7.85,55.69,99.29
7.44,57.81,99.23
8.12,55.88,99.24
8.19,55.88,99.24
8.63,53.88,99.32
9.98,49,99.35
11.76,44,99.44
13.81,39.81,99.47
16.52,31.31,99.48
17.72,25.75,99.43
18.75,21.62,99.38
20.05,19.31,99.33
20.5,19.56,99.27
19.89,21.69,99.23
17.62,27.81,99.25
13.3,41.06,99.3
12.37,44.19,99.34
11.58,47.44,99.42
10.83,50.75,99.46
10.26,53.38,99.44
9.66,56.06,99.43
8.98,58.75,99.37
8.26,61.31,99.28
7.76,62.81,99.22
7.02,64.88,99.16
6.37,66.31,99.1
5.75,67.88,99.11
5.18,69.75,99.16
4.87,70.44,99.22
6.58,62.12,99.28
10.21,48.88,99.32
15.02,33,99.33
18.5,24.5,99.3
21,18.38,99.22
22.33,15.19,99.11
22.8,13.81,99.03
22.57,13.31,98.97
21.69,14.06,98.92
18.82,19.19,98.9
13.65,30.5,98.93
12.29,33.25,98.98
11.22,35.94,99.02
10.15,39.19,99.06
9.16,42.5,99.08
8.27,45.56,99.07
7.49,48.38,99.06
6.74,51.19,99.05
6.01,53.81,99.04
5.4,55.94,99.01
4.84,57.75,99
4.31,59.75,99.02
3.83,61.75,99.06
3.86,62.19,99.15
7.35,50.12,99.25
10.71,41.75,99.35
15.64,31.5,99.42
20.78,21.31,99.44
22.94,17.94,99.4
24.08,16.31,99.34
24.55,15.38,99.27
24.12,15.5,99.22
22.98,17.38,99.2
19.22,34.56,99.21
16.48,32.81,99.26
15.47,33.06,99.34
14.66,34,99.4
13.94,34.44,99.44
13.3,35.38,99.47
12.53,37.19,99.47
11.6,39.69,99.46
10.99,41.25,99.43
10.4,42.69,99.4
9.63,44.69,99.37
9.07,45.94,99.35
8.67,46.62,99.36
8.82,45.5,99.41
9.54,43.12,99.48
11.22,43.81,99.57
13.55,35.25,99.65
17.81,27.56,99.68
22.05,19.75,99.66
23.36,18.25,99.59
24.12,17.44,99.5
24.4,17.06,99.43
24.02,17.31,99.36
23.01,19.06,99.33
19.62,35.5,99.32
16.39,36,99.35
14.64,38.94,99.41
13.3,41.75,99.47
12.2,44.06,99.51
11.32,46.62,99.54
10.58,49.25,99.54
9.94,51.62,99.51
9.41,53.75,99.47
8.92,55.94,99.43
8.53,57.88,99.37
8.26,59.81,99.32
8.17,61.06,99.3
8.05,62.25,99.31
8,63.19,99.36
10.83,55.94,99.44
13.61,46.69,99.52
17.73,36.94,99.58
22.16,26.38,99.6
23.68,23.62,99.54
24.56,22.12,99.43
24.95,21.38,99.31
24.85,21.31,99.24
24.05,22.75,99.2
21.29,36.19,99.21
17.88,38,99.27
15.68,43.81,99.38
14.23,47.56,99.46
13.18,50.62,99.49
12.26,53.69,99.49
11.4,56.62,99.46
10.73,58.81,99.42
10.37,60.06,99.36
10.15,60.81,99.3
9.54,63.19,99.29
8.87,65.62,99.3
8.58,66.31,99.3
8.69,65.44,99.32
9.19,62.81,99.33
11.69,56.56,99.37
14.51,46.25,99.43
17.86,38.44,99.48
21.3,29.12,99.52
22.13,27.25,99.46
23.65,24.5,99.34
24.65,22.06,99.22
24.79,20.88,99.13
23.81,23.12,99.09
22.12,28.81,99.08
20.94,28.38,99.11
20.33,29.31,99.17
19.73,31,99.23
19.15,31.25,99.28
18.62,32.25,99.29
18.05,32.75,99.3
17.19,34.06,99.27
16.73,35.06,99.25
16.45,35.88,99.2
16.05,37.12,99.14
15.58,38.56,99.12
15.2,39.44,99.12
14.9,40.25,99.17
14.5,41.31,99.22
15.26,43.94,99.28
17.16,34.69,99.34
21.1,26.31,99.36
23.65,21.25,99.33
24.57,19.94,99.28
24.99,19.44,99.2
25.02,19.56,99.14
24.66,20,99.07
23.9,21.44,99.03
21.81,34.12,99.04
19.27,34.5,99.07
17.3,39.5,99.14
15.75,42.19,99.2
14.69,43.94,99.24
13.91,45.5,99.26
13.23,47.06,99.26
12.98,47.5,99.24
12.99,47.62,99.2
12.89,47.94,99.13
12.82,47.88,99.09
12.87,47.5,99.08
12.91,46.81,99.11
12.62,47.62,99.18
12.36,48.06,99.25
13.53,47.75,99.34
15.62,40.06,99.4
19.87,30.31,99.42
23.39,22.81,99.39
24.83,20.69,99.31
25.65,19.81,99.19
25.91,19.75,99.09
25.76,20.31,99.01
24.88,21.94,98.97
21.81,37.56,98.97
17.7,43.75,99.01
16.06,46.06,99.08
15.11,47.81,99.16
14.27,50,99.21
13.44,52.69,99.25
12.69,55.31,99.26
12.01,57.88,99.25
11.39,60.5,99.25
10.81,63.56,99.22
10.3,66.94,99.19
9.83,70.19,99.17
9.37,73.25,99.17
8.91,76.06,99.2
8.98,75.88,99.28
12.51,60.44,99.35
15.36,51.5,99.41
20.42,34.25,99.45
23.97,24.25,99.45
25.35,21.94,99.4
26.18,20.56,99.3
26.5,19.88,99.21
26.22,19.69,99.14
25.33,20.5,99.13
21.8,34,99.13
17.47,41.5,99.17
15.97,43,99.23
14.87,44.5,99.28
13.88,46.25,99.31
12.96,48.12,99.33
12.09,50.25,99.34
11.3,52.5,99.33
10.62,54.56,99.32
10.08,56.19,99.29
9.6,57.69,99.26
9.17,58.94,99.24
8.78,60.44,99.26
8.4,62,99.3
8.51,61.62,99.37
12.35,49.94,99.43
15.24,41.62,99.5
19.79,31.38,99.53
24.22,20.88,99.53
25.8,18.38,99.46
26.67,17.06,99.35
26.96,16.44,99.26
26.73,16.25,99.2
25.76,17.12,99.16
22.05,30.62,99.16
17.49,38.25,99.17
16.08,39.38,99.2
15.08,40.19,99.24
13.98,41.44,99.27
13,43,99.28
12.05,45,99.26
11.22,47.38,99.2
10.51,49.75,99.15
9.98,51.5,99.06
9.61,52.5,98.97
9.21,53.44,98.92
8.65,54.69,98.89
7.96,56,98.92
8.09,55.06,98.96
12.06,42.19,98.99
15.07,34.62,99.03
20,25.06,99.06
24.01,17.56,99.04
25.55,15.81,98.96
26.43,15,98.83
26.76,14.62,98.72
26.46,14.88,98.64
25.58,15.94,98.6
21.82,29.38,98.6
17.6,37.44,98.62
16.52,38.81,98.68
15.65,39.75,98.73
15.33,39.62,98.74
15.32,37.5,98.74
15.12,36.62,98.72
14.58,37.94,98.72
14.05,39.62,98.7
13.55,41.19,98.65
14.37,38.44,98.6
14.72,38.81,98.56
14.33,38.94,98.56
13.33,40.75,98.59
12.05,44.94,98.64
14.32,43.19,98.73
17.24,32.69,98.82
21.77,24.88,98.86
26.3,17.25,98.86
27.64,15.62,98.77
27.32,15.88,98.66
27.3,15.88,98.56
27.52,15.62,98.47
26.87,17.31,98.43
22.94,35.75,98.41
18.99,37.69,98.44
18.07,37.06,98.51
17.24,37.12,98.59
16.81,37.12,98.64
16.51,37.75,98.66
15.94,39.5,98.64
15.36,41.38,98.6
14.76,43.44,98.55
14.01,46.19,98.5
12.96,49.31,98.42
12.4,51.25,98.38
11.5,54.81,98.46
11.12,56.19,98.55
11.36,55.12,98.64
13.47,48.19,98.72
16.96,39.06,98.78
21.51,27.81,98.79
24.74,21.44,98.73
26.22,19.44,98.62
27.52,18.44,98.46
28.73,17.62,98.3
29.03,17.69,98.22
28.65,18.69,98.16
25.94,24.94,98.14
21.86,33.12,98.14
20.48,36.31,98.21
19.59,39.94,98.29
19.37,43.38,98.35
19.24,47.19,98.38
19.12,49.69,98.38
18.45,52.62,98.36
17.3,58.12,98.34
16.53,63.06,98.32
15.88,67.69,98.32
15.23,71.19,98.28
14.35,75.44,98.28
13.51,80.06,98.34
13.07,82.94,98.42
14.28,78.81,98.53
16.73,69.25,98.62
20.56,53.19,98.66
23.4,45.31,98.66
25.58,39.5,98.58
26.66,36.44,98.47
27.02,35.44,98.37
26.8,35.56,98.29
26.05,36.75,98.23
24.23,47.44,98.21
21.91,51.5,98.23
21.09,52.38,98.3
20.38,53.38,98.39
20.47,50.62,98.43
19.62,51.44,98.45
17.7,55.69,98.45
15.75,58.94,98.43
14.1,60,98.4
12.89,59.25,98.36
11.92,57.75,98.31
11.13,56.56,98.28
10.51,55.56,98.29
10.02,54.94,98.35
10.21,54.5,98.41
14.3,42.56,98.48
17.41,35.94,98.54
21.98,25.25,98.57
25.23,14.56,98.57
26.3,12.81,98.52
26.86,12,98.42
26.94,11.5,98.33
26.59,11.56,98.27
25.56,12.56,98.26
22.46,22.38,98.26
17.62,33.06,98.29
16.08,35.06,98.35
15.19,36.88,98.41
14.4,38.94,98.46
13.69,41.12,98.49
12.98,43.69,98.5
12.26,46.5,98.49
11.55,49.19,98.46
11.04,51.19,98.41
11.09,50.81,98.37
12.23,46.81,98.36
12.7,45.62,98.41
12.13,47.94,98.48
11.29,51.69,98.57
14.23,42.31,98.67
17.05,35,98.76
22.12,22.44,98.8
24.68,17.31,98.81
25.78,16.19,98.77
26.3,15.69,98.67
26.35,15.44,98.59
25.82,15.38,98.54
24.73,15.94,98.53
22.3,21.19,98.53
17.29,33.69,98.59
15.69,35.5,98.68
14.76,37.12,98.78
13.79,40,98.85
12.83,43.56,98.9
11.99,46.62,98.93
11.26,49.12,98.94
10.53,51.44,98.93
9.85,53.44,98.9
9.23,55.06,98.86
8.69,56.5,98.83
8.2,57.69,98.85
7.8,58.56,98.88
8.37,57.38,98.94
12.51,44.06,99.01
16.03,36,99.07
20.86,25.44,99.11
22.65,22.75,99.11
23.8,20.88,99.05
24.48,19.56,98.95
24.76,18.69,98.86
24.39,18.62,98.81
23.42,19.5,98.76
21.27,24.62,98.76
16.4,39.12,98.77
14.73,41.81,98.82
13.75,43.31,98.86
12.89,44.25,98.92
12.15,45,98.97
11.44,45.94,98.98
10.76,46.94,98.97
10.15,48,98.93
9.62,49.06,98.87
9.26,49.62,98.8
9.15,49.25,98.76
9.55,47,98.76
10.43,42.81,98.8
11.31,40.31,98.87
14.44,38.31,98.98
18,25.81,99.08
22.12,19.12,99.14
23.64,17.25,99.14
24.56,16.56,99.07
25.06,16.19,98.96
25.14,16.25,98.85
24.67,16.69,98.78
23.75,17.62,98.76
21.41,26.12,98.79
16.87,38.06,98.85
15.51,38.69,98.93
14.65,38.94,98.99
13.94,39.31,99.05
13.55,39.31,99.09
13.32,39.19,99.13
12.94,39.62,99.15
12.33,41.12,99.15
11.87,42.31,99.1
10.96,44.44,99.05
10.63,45.62,99.02
10.69,45.75,99.03
10.99,44.31,99.08
11.93,42.31,99.15
15.12,35.62,99.24
18.05,27.44,99.32
22.78,18.5,99.36
24.9,15.62,99.35
25.51,15.06,99.28
25.77,14.75,99.17
26.21,14.19,99.08
25.09,14.62,99.03
24.09,15.25,99
22.06,21.38,99
18.21,32.31,99.01
15.76,35.38,99.07
14.55,37,99.12
13.62,38.56,99.18
12.87,40,99.23
12.9,39.62,99.26
13.1,39.19,99.28
12.71,40.69,99.27
12.12,43.12,99.24
11.26,46.5,99.18
10.55,48.75,99.09
9.97,49.44,99.06
10.57,46.19,99.12
11.26,44.75,99.2
14.27,36.62,99.26
16.33,31.44,99.31
19.73,24.5,99.34
23.91,16.88,99.33
25.72,15.88,99.25
26.71,15.69,99.16
27.05,15.62,99.06
26.45,16.12,99
24.96,18.38,98.98
21.85,28.94,99
19.98,30.44,99.06
19.15,30.56,99.17
17.87,35.69,99.28
16.8,43.56,99.32
15.75,50.5,99.3
14.92,54.31,99.24
14.3,56,99.18
13.8,57.06,99.13
13.27,59,99.06
13.27,60.81,99.03
12.95,62.12,99.03
12.35,62.69,99.08
12.08,60,99.16
11.98,55.69,99.26
13.26,50.5,99.37
15.97,46.62,99.47
18.44,47.06,99.49
19.93,44.62,99.46
21.32,41.06,99.38
22.25,38.25,99.28
23.16,35.5,99.18
23.3,34.62,99.1
22.64,35.81,99.05
21.44,39.12,99.03
18.48,49.75,99.02
17.08,54.69,99.05
15.7,60.06,99.08
14.73,64.31,99.09
13.88,68.56,99.1
13.29,71.19,99.1
12.83,72.69,99.09
12.44,73.75,99.07
11.72,76.62,99.01
10.92,80.06,98.94
10.33,81.81,98.9
9.98,81.25,98.9
9.74,78.94,98.92
10.5,71,98.96
13.22,56.56,99.02
17.3,42.06,99.08
